Year,yr_1850,yr_1851,yr_1852,yr_1853,yr_1854,yr_1855,yr_1856,yr_1857,yr_1858,yr_1859,yr_1860,yr_1861,yr_1862,yr_1863,yr_1864,yr_1865,yr_1866,yr_1867,yr_1868,yr_1869,yr_1870,yr_1871,yr_1872,yr_1873,yr_1874,yr_1875,yr_1876,yr_1877,yr_1878,yr_1879,yr_1880,yr_1881,yr_1882,yr_1883,yr_1884,yr_1885,yr_1886,yr_1887,yr_1888,yr_1889,yr_1890,yr_1891,yr_1892,yr_1893,yr_1894,yr_1895,yr_1896,yr_1897,yr_1898,yr_1899,yr_1900,yr_1901,yr_1902,yr_1903,yr_1904,yr_1905,yr_1906,yr_1907,yr_1908,yr_1909,yr_1910,yr_1911,yr_1912,yr_1913,yr_1914,yr_1915,yr_1916,yr_1917,yr_1918,yr_1919,yr_1920,yr_1921,yr_1922,yr_1923,yr_1924,yr_1925,yr_1926,yr_1927,yr_1928,yr_1929,yr_1930,yr_1931,yr_1932,yr_1933,yr_1934,yr_1935,yr_1936,yr_1937,yr_1938,yr_1939,yr_1940,yr_1941,yr_1942,yr_1943,yr_1944,yr_1945,yr_1946,yr_1947,yr_1948,yr_1949,yr_1950,yr_1951,yr_1952,yr_1953,yr_1954,yr_1955,yr_1956,yr_1957,yr_1958,yr_1959,yr_1960,yr_1961,yr_1962,yr_1963,yr_1964,yr_1965,yr_1966,yr_1967,yr_1968,yr_1969,yr_1970,yr_1971,yr_1972,yr_1973,yr_1974,yr_1975,yr_1976,yr_1977,yr_1978,yr_1979,yr_1980,yr_1981,yr_1982,yr_1983,yr_1984,yr_1985,yr_1986,yr_1987,yr_1988,yr_1989,yr_1990,yr_1991,yr_1992,yr_1993,yr_1994,yr_1995,yr_1996,yr_1997,yr_1998,yr_1999,yr_2000,yr_2001,yr_2002,yr_2003,yr_2004,yr_2005,yr_2006,yr_2007,yr_2008,yr_2009,yr_2010,yr_2011,yr_2012,yr_2013,yr_2014,yr_2015
1895,0.07275638333430834,0.08221527298439923,0.09336947614292512,0.10583692176987824,0.12076663136826937,0.1369027947697532,0.15549777781973262,0.17623996961629018,0.1997673358018801,0.22692151518845094,0.25825230805469346,0.29327305253355007,0.3324278480350813,0.378481179066398,0.430910331837822,0.4894221502614755,0.5569730954578063,0.6324755981582939,0.7164288959896794,0.814466604835161,0.9217109604352345,1.0487251088493394,1.197492847228773,1.3615093471282762,1.5393921519682863,1.753708899614594,1.985871954046388,2.2571155115427928,2.5556478946745074,2.9098369997590225,3.3186792035853614,3.7768564421468227,4.304857168452145,4.905379328991103,5.559185592845097,6.299388273686645,7.148813082330662,8.13891977379194,9.278542575484039,10.521756311468039,12.007040624038723,13.652065807069334,15.44322977621755,17.436232711336515,19.80569555306056,10.60980438151762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,0.06453713691041685,0.07293210895772972,0.08283251515467782,0.0938998060346421,0.10715321164263969,0.1214792741554902,0.1379886794579761,0.1564060997488923,0.17729849192755864,0.20141325203053384,0.22923803918922658,0.2603428996983439,0.29512540314522084,0.33604195803241055,0.3826298183897734,0.4346270586617038,0.4946639182570607,0.5617773738440519,0.6364062286613716,0.7235555900291502,0.8188890379295799,0.9317863580004087,1.0640176220393869,1.2098029819482008,1.3679445737683409,1.5584829763644166,1.7648938732367014,2.0060669866945773,2.271535659347137,2.586535030521759,2.9501853161240206,3.3577468189696447,3.82745379388507,4.3617323477193395,4.943508627947949,5.602274673205329,6.358315323646934,7.239707438908454,8.254299753434907,9.361349835060992,10.684097426880726,12.149384901301573,13.745394362190723,15.52169228275045,17.634020753950495,20.05741758304623,10.709396587725223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1897,0.05724253583582595,0.06469317100459193,0.07348057422836973,0.08330478858840706,0.09506989037606672,0.10778868536021946,0.12244618442002775,0.13879912492745916,0.15735134024953368,0.17876652424274653,0.20347722492306275,0.23110360046314327,0.2620015119382515,0.29835356567673443,0.3397501349959384,0.38595724352137495,0.4393148186571807,0.4989701503975539,0.5653089120473851,0.6427777176874088,0.7275215249242137,0.8278691545350512,0.9453998751373547,1.0749781276480235,1.2155665355409155,1.384961241437054,1.5684725524674832,1.782904050773027,2.0189653433195645,2.299104064655012,2.622549014797414,2.9850760353284613,3.402912480518694,3.878239315802489,4.395902990984496,4.982169656147903,5.655065058155742,6.439644494626805,7.342879733949644,8.328625916712667,9.50655117713336,10.811642922591204,12.233617465754605,13.816518073431098,15.699042976820351,17.85941400080719,20.246070877696525,10.842106420337473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,0.050768623048270456,0.05738106925150532,0.06518046279916234,0.07390106826358078,0.08434479590937372,0.09563644384024883,0.10864954576163655,0.1231691763185836,0.13964305597528437,0.15866053907086552,0.18060529770377798,0.20514177238271714,0.2325884426511493,0.26488457754692263,0.3016676029470773,0.34272855275980874,0.39014900619599757,0.4431739597454225,0.5021423829273317,0.5710046219417109,0.6463336810130613,0.7355250163351457,0.8399875710222204,0.9551583576266012,1.0801394748635857,1.2307336880389812,1.393882548632746,1.5845334326227203,1.7944401465028932,2.043570122065262,2.3312473804160163,2.653707306257047,3.025390637644364,3.4482573969808072,3.908858491682622,4.430585847457792,5.029456861931067,5.727828464745244,6.531892427471121,7.409582766680842,8.458484287699662,9.620821456246631,10.887641807678847,12.29805750829928,13.975514579146989,15.900820982089613,18.028104297362347,20.497341586675816,10.97486167814418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1899,0.04502312280988008,0.05089160316560992,0.057813951726757296,0.06555477832750967,0.07482535084000119,0.08484980071887094,0.09640277913467798,0.10929440323525341,0.12392251349956496,0.14081044098702478,0.16029851202949885,0.18209029759452733,0.2064707783463291,0.23516296472871545,0.2678459610028767,0.30433317941219684,0.3464763015358585,0.39360686361283115,0.4460227842459972,0.5072334424402243,0.5741924602110657,0.653466384925764,0.7463121258955425,0.8486755266233104,0.9597798500673207,1.0936574971874506,1.238700402888071,1.40820438271669,1.5948501968252913,1.8163985807905192,2.0722570672974143,2.359070674682016,2.6896897251057226,3.0658752069963384,3.4756908978768024,3.9399680219363518,4.472938706350305,5.094550485756031,5.810301630097001,6.591744975587858,7.525708529659482,8.560848332344676,9.689370907852322,10.946000028512344,12.440577483352627,14.156125003925013,16.051637388874383,18.252566599934084,20.749025122175567,11.140839076395196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,0.03992412889908792,0.045132280566804184,0.051276093708565895,0.058147086022586336,0.06637610748782663,0.07527539413172235,0.08553188697555925,0.09697783372905633,0.10996673625595577,0.1249632889895338,0.1422693772593675,0.16162314954465273,0.18327957099495507,0.20876946188457168,0.23780884417874404,0.2702311516164855,0.30768349080915414,0.34957404660303837,0.3961646588284111,0.4505728847127557,0.5100907849515579,0.5805487763406063,0.6630680716641564,0.7540466948714766,0.8528131207480101,0.9718274800015934,1.1007712588055938,1.251470842227377,1.4174298551480433,1.61444575093401,1.8419993103491379,2.0971006981943674,2.39118455290145,2.725832646524509,3.0904515691566985,3.5035913254376965,3.9778972027692134,4.531165644029215,5.168278496684479,5.863999278027222,6.695581062564543,7.617395999365158,8.622660854560877,9.742198904576526,11.073733125555123,12.602220894196762,14.290945834983518,16.25212107895561,18.47800834264706,21.063678776537927,11.30683969098152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1901,0.03539894001949051,0.04002100282161791,0.04547373211505601,0.05157250523075163,0.058876826004166105,0.06677707494986862,0.07588239359620275,0.08604458664933645,0.09757774380864248,0.1108944837621948,0.12626260088609342,0.14345079756606083,0.16268714806437856,0.18533167488897107,0.21113310049827305,0.2399427698363752,0.27322575251173475,0.3104581207563797,0.3518700085872979,0.4002308257149707,0.4531335616921979,0.515754907147425,0.5890949685128817,0.669953601803968,0.7577506002326118,0.8635497789427973,0.9781791571120948,1.1121577735420942,1.25971971018339,1.434915759359228,1.6372909516715026,1.8641809427645057,2.1257602864576484,2.423449449239911,2.747846886169441,3.115470490569578,3.537555189429554,4.029977169109543,4.597070498894823,5.216447266703312,5.956838334246299,6.777696161675863,7.673118414262603,8.670463407390002,9.856664386851435,11.218385207349911,12.72273090373153,14.46999293365809,16.454012428123406,18.75982872084228,21.378401581542107,11.423107167573107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902,0.03138302591844422,0.035484897588276,0.040324177124489324,0.04573739838303936,0.052220767953599534,0.059233976162431645,0.06731715639421054,0.07633939586128236,0.08657975178300603,0.09840459444592398,0.1120514852946144,0.12731612485470123,0.14440249889219103,0.16451884572302333,0.1874428525267149,0.21304188609667563,0.24261903794752016,0.27571050735207336,0.312518568121277,0.3555032937863416,0.40252524589300265,0.45818057786141253,0.5233613184269643,0.5952244088792895,0.6732688645798817,0.7673184706792426,0.8692206045935791,0.9883311976462892,1.1195327522451635,1.2753221678874525,1.4553008344201999,1.6570945483617834,1.8897563287761159,2.1545615120037382,2.4431664327179305,2.770278885235257,3.1458803718421677,3.5841330690929,4.088884370546793,4.640273651632583,5.299447090294848,6.030372365470839,6.827915279739727,7.716356924419188,8.773026687980519,9.98609773879889,11.326093979796724,12.882619093276162,14.650765393998313,16.70637036937967,19.041758914482443,21.59909303884467,11.522822894383467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903,0.02781910955627609,0.031459282565151625,0.03575403040247238,0.040558646403837884,0.046313181229265865,0.052538798642217444,0.05971442227814805,0.06772441170710408,0.07681668519660434,0.08731654037774206,0.09943472737541015,0.11299080256355865,0.1281671762139922,0.14603720142849852,0.1664042208274168,0.18914993166242766,0.21543329938458555,0.24484377653641332,0.27755915824866406,0.3157646710337758,0.35755878522218154,0.40702211983602865,0.46495025911747234,0.5288174617074901,0.5981914370260029,0.681794752033511,0.7723810582940587,0.8782715328126187,0.9949242695694238,1.1334538094287154,1.2935109809870937,1.4729802090445219,1.6799163374797672,1.9154641709048974,2.17221899442643,2.4632763482914015,2.7975038501112977,3.1875339109815286,3.6367816157927564,4.127628565588566,4.71447108541804,5.365289797817013,6.075620241254455,6.867011080021484,7.808244730604997,8.888831073206461,10.082357212728652,11.468861905933068,13.044460548845791,14.876705333468976,16.95886966453247,19.23993997618686,21.788681333672002,11.722051221705215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,0.02465635230555563,0.027886745551541026,0.03169814167324603,0.035962467860599645,0.04106995486654341,0.04659628905892532,0.052966101864058146,0.06007724869664344,0.06814997014612345,0.0774730881355481,0.0882335760056776,0.10027206911411213,0.11375165540050602,0.1296258220575055,0.14772063568148042,0.16793060995860287,0.19128647179297786,0.2174248385509827,0.24650199984660048,0.2804589828853068,0.31760578866328615,0.3615652329971226,0.4130468419642739,0.46980684895527247,0.5314724974508636,0.6057884251357564,0.6863140050841139,0.7804498729094576,0.8841650601224273,1.0073443818201895,1.149682034806574,1.3092929798859814,1.4933437130270022,1.702861674376777,1.9312755347134498,2.190244873355141,2.4876474828456594,2.83475057146552,3.2345852725450186,3.6715224880629194,4.193951988072513,4.773420893091725,5.406048578819195,6.110957733315445,6.949325233403329,7.911845534385748,8.97485163579779,10.209828627753154,11.613737815842796,13.246721504138804,15.102810094272627,17.136787792582936,19.410777937782996,22.166523397130504,11.821857458471982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905,0.021849630628707928,0.024716327774854108,0.02809868239046409,0.031883370591799576,0.03641642471859541,0.041321888426068654,0.04697623706204013,0.053289251873707144,0.06045657272341032,0.06873462864848534,0.07828930742687135,0.08897986949443748,0.10095210035603941,0.11505296978521073,0.1311286715880442,0.149085180754696,0.1698391244559616,0.19306889207268796,0.21891188157201213,0.24909215446211874,0.2821077859509842,0.32117506075371693,0.3669267191310155,0.4173695598883569,0.4721823938060652,0.5382414288508244,0.6098223514637766,0.6935068828631756,0.7857175958122298,0.8952453886911371,1.0218225009091384,1.1637693857862814,1.3274619647569352,1.5138221834822616,1.7170183965092747,1.9474312989049167,2.2120591443587045,2.5209509002621644,2.876796746650939,3.265732476351104,3.7308030389732494,4.24672523314473,4.810127281103064,5.437978183124528,6.184687625504353,7.042000166996331,7.988710605505958,9.088657556810745,10.339503291609276,11.794780117625692,13.449163940879544,15.262504515372939,17.290671177417607,19.74948016346059,22.356706957221377,11.971457967530341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,0.019358893965204516,0.02190279890066904,0.02490432337765469,0.028263220963253843,0.032286313089571195,0.036640532162323325,0.04165964040316794,0.04726395738964584,0.053627257510243,0.06097720306877363,0.06946098300488757,0.0789543143521314,0.08958749070950489,0.10211282778709574,0.11639434633173096,0.13234826984285064,0.1507897080175553,0.1714340456355785,0.19440208679293391,0.22122512669238859,0.25056845669860195,0.2852873653163215,0.32594608420299664,0.37077406412777236,0.41949475686340065,0.47821319117679195,0.5418418695455784,0.6162340238623756,0.6982148153875869,0.7956020610535006,0.9081613703648372,1.0343963634423972,1.1799794246494457,1.3457377004189084,1.5264960572321797,1.7314962506719667,1.966955029266387,2.2418343457346737,2.558521649677914,2.9047185153557393,3.318714140385282,3.7780422946841554,4.279774580949379,4.8389681975082794,5.504012050060055,6.267581796304285,7.110679345062749,8.090309370648356,9.204714013674334,10.501535277752623,11.976014930268889,13.592476427617157,15.401075698873342,17.594217417769187,19.921644780116253,22.641096623016438,12.154240539142734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,0.017148594720538313,0.019406013438810987,0.022069504776141002,0.025050417563306837,0.028620787309932894,0.032485584699884384,0.03694068687423169,0.04191572554475442,0.04756504108684112,0.05409074959084137,0.06162345781979184,0.07005342317370378,0.07949706998613237,0.09062260319524285,0.10330983287940398,0.11748414573889931,0.13387033078595323,0.15221653740036345,0.1726289955242919,0.1964677369076071,0.2225467218754602,0.25340068171362873,0.28953272781780015,0.32937015656830226,0.3726750414093658,0.4248676019579989,0.4814264728939861,0.5475568522045933,0.6204412574705884,0.7070319329767472,0.807123758529201,0.9193836181378856,1.048857835415447,1.1962883900590668,1.357082835704091,1.539468661563319,1.7489682467622742,1.9935736904805026,2.2754036814791334,2.583548915182405,2.952067176665196,3.360995713318175,3.807792361889824,4.30581736303759,4.8981032972025105,5.5781515375717845,6.328942680882278,7.201374670305199,8.194167589804465,9.349716976348759,10.663766199698557,12.104605746727202,13.717227809120686,15.673068731343733,17.74998374631025,20.177827403829042,22.98837851194355,12.453136045440942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,0.015187182265208321,0.017190339415947165,0.01955378794718854,0.022199157627596833,0.02536762392298897,0.0287978935624551,0.03275224118033293,0.037168526994378226,0.04218381873715771,0.04797754651519881,0.05466561205457765,0.06215111981896371,0.0705380789343053,0.0804199535382395,0.0916905381129709,0.10428341142744557,0.11884300544159032,0.13514648681564267,0.15328728647637035,0.17447327918534938,0.19765060213444485,0.22506934220689345,0.2571780850016694,0.2925799276727048,0.3310703364307983,0.3774614272404051,0.42773512065775776,0.4865201636314396,0.5513162765901143,0.6283057801805398,0.7173092270525103,0.8171390221211823,0.9322843903645435,1.0634108165457974,1.2064430136355213,1.3687052656817968,1.5551030263695793,1.7727631332528517,2.023565697369804,2.297833794087751,2.6258604847499782,2.989907857452181,3.387770104896731,3.8313013108001996,4.358769156417225,4.9644073721214,5.632970349911147,6.409899879733075,7.294308037481187,8.323918573213632,9.49492157108773,10.77913061686013,12.216889833203595,13.960912803886458,15.8139374287598,17.98067346977109,20.490315743165183,23.555486022813284,12.453534229361594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
