Year,yr_1850,yr_1851,yr_1852,yr_1853,yr_1854,yr_1855,yr_1856,yr_1857,yr_1858,yr_1859,yr_1860,yr_1861,yr_1862,yr_1863,yr_1864,yr_1865,yr_1866,yr_1867,yr_1868,yr_1869,yr_1870,yr_1871,yr_1872,yr_1873,yr_1874,yr_1875,yr_1876,yr_1877,yr_1878,yr_1879,yr_1880,yr_1881,yr_1882,yr_1883,yr_1884,yr_1885,yr_1886,yr_1887,yr_1888,yr_1889,yr_1890,yr_1891,yr_1892,yr_1893,yr_1894,yr_1895,yr_1896,yr_1897,yr_1898,yr_1899,yr_1900,yr_1901,yr_1902,yr_1903,yr_1904,yr_1905,yr_1906,yr_1907,yr_1908,yr_1909,yr_1910,yr_1911,yr_1912,yr_1913,yr_1914,yr_1915,yr_1916,yr_1917,yr_1918,yr_1919,yr_1920,yr_1921,yr_1922,yr_1923,yr_1924,yr_1925,yr_1926,yr_1927,yr_1928,yr_1929,yr_1930,yr_1931,yr_1932,yr_1933,yr_1934,yr_1935,yr_1936,yr_1937,yr_1938,yr_1939,yr_1940,yr_1941,yr_1942,yr_1943,yr_1944,yr_1945,yr_1946,yr_1947,yr_1948,yr_1949,yr_1950,yr_1951,yr_1952,yr_1953,yr_1954,yr_1955,yr_1956,yr_1957,yr_1958,yr_1959,yr_1960,yr_1961,yr_1962,yr_1963,yr_1964,yr_1965,yr_1966,yr_1967,yr_1968,yr_1969,yr_1970,yr_1971,yr_1972,yr_1973,yr_1974,yr_1975,yr_1976,yr_1977,yr_1978,yr_1979,yr_1980,yr_1981,yr_1982,yr_1983,yr_1984,yr_1985,yr_1986,yr_1987,yr_1988,yr_1989,yr_1990,yr_1991,yr_1992,yr_1993,yr_1994,yr_1995,yr_1996,yr_1997,yr_1998,yr_1999,yr_2000,yr_2001,yr_2002,yr_2003,yr_2004,yr_2005,yr_2006,yr_2007,yr_2008,yr_2009,yr_2010,yr_2011,yr_2012,yr_2013,yr_2014,yr_2015
1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005748165140205819,0.0006289372186428777,0.0006749851584372524,0.0007213253284126531,0.0007740106464959873,0.000846286991116052,0.000932262423391228,0.001020666125206099,0.0011308186891564875,0.0012413273825048476,0.0013364681717537297,0.0014660905912648181,0.0016077898146032998,0.0017618794188520026,0.001911320881579276,0.0020903518566930956,0.0022637925952163906,0.0024064523755019662,0.0026453145542952305,0.0029250905051008136,0.0031472443320933186,0.003407890178398071,0.0037113327310666355,0.004059076860632865,0.004355863260452092,0.0046881466772887015,0.005057188881006314,0.005499858622199594,0.00589622094481268,0.006232958614734024,0.00649717684945017,0.006868440780379764,0.007051705457799151,0.006844100950577359,0.006159925602989946,0.004047682591141966,0.0012293047298589932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005871488864409996,0.0006294065113911507,0.000671924454119982,0.0007203552287158022,0.0007870244934908011,0.000866447751503574,0.0009481630007645847,0.0010501395848424577,0.0011525391146780528,0.0012408065402442214,0.0013613016074629225,0.001493210829667413,0.0016369321843378304,0.0017767485303862018,0.0019445414850357834,0.0021076943052002195,0.0022428166174187913,0.0024684818591646784,0.002733543591506099,0.0029460888739597513,0.0031961684651494737,0.003488309457282651,0.003824698099274021,0.0041160814683458835,0.004444796215917507,0.004813125384977052,0.00525782045081627,0.00566636287784672,0.006027599725791838,0.006332039151183799,0.006764663490394174,0.007061057143360777,0.007080417834267633,0.006932599209615725,0.006260591205776184,0.004113237940507913,0.0012563793608561802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000548858197332136,0.0005876022629511257,0.0006265679609002706,0.0006710382271283011,0.0007324888416317399,0.0008058039318911137,0.0008812624846566974,0.0009755822808098502,0.001070353693379017,0.001152101758174151,0.0012639416743947807,0.0013865303999631706,0.0015203284757385194,0.0016508371995273552,0.0018077241242974162,0.0019607573643535547,0.002088236512619579,0.002300756603225401,0.0025510141220437266,0.0027533765016730938,0.0029920745368156865,0.003271754572647473,0.0035951237978124606,0.003878709232486094,0.004200658098794718,0.004564024320692306,0.005005008557469354,0.005418186042644296,0.005793925488645907,0.006124534558488215,0.00659390319647285,0.006955262408598117,0.007090435412269613,0.007173456101108228,0.007047751822524567,0.006363460736473564,0.004204689425411884,0.001297782084281135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000549293765008535,0.0005849646318938917,0.0006257558641410144,0.0006823593929769223,0.0007499927505166815,0.0008196132134273837,0.0009067812248179097,0.0009943990741066167,0.0010699883049671843,0.0011736531544241369,0.0012874078449162107,0.0014117571998314704,0.0015333242901108546,0.00167970238560039,0.0018228743334659236,0.0019427215811794463,0.002142299821383503,0.0023778642799918426,0.0025697148465620434,0.002796526929637888,0.003062983270967795,0.003372177781355651,0.003646168188547433,0.003958907555547758,0.004314020285241776,0.004746842638602339,0.005158769566490723,0.00554137988085765,0.005888148176531632,0.006378911594585784,0.006780524495862139,0.0069848003362550926,0.007185142253227805,0.00729479149031767,0.007165542578579265,0.006506401909686238,0.004343824178532046,0.0013122117855390025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005468376678182119,0.0005842179104567913,0.000636327966400202,0.0006986868365874699,0.0007628722190985149,0.0008433759525029172,0.0009243037541165622,0.0009940953404485864,0.0010900654766999862,0.0011954799211881806,0.0013108725632637597,0.0014238977726526436,0.0015602108170564566,0.001693847597321635,0.0018061664418856371,0.001993123311410605,0.0022142634604399303,0.002395471385990111,0.0026101450618861988,0.002862937777829949,0.00315721830357657,0.003420310394061904,0.0037220196168064323,0.004066377629156986,0.0044876259803736385,0.004893700407850948,0.005277200216018518,0.005632471661067673,0.00613372347856736,0.006560223332548798,0.006809887167202933,0.0070795909780971,0.00730888489096948,0.007418828645078229,0.007328279854293074,0.006722863057772865,0.004392210992921475,0.0013245416510797858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005461484723909005,0.0005941000838111388,0.000651571485492497,0.0007107074629627008,0.0007850145371957884,0.0008597013182984337,0.0009240524772876901,0.0010128025077209557,0.0011103701307781655,0.0012173057197625292,0.0013222105121505345,0.0014489335679266913,0.001573410835932404,0.0016783763367011206,0.0018531209181814334,0.0020602267420129217,0.0022308194016653904,0.002433304462231556,0.002672254146619507,0.0029512193374070517,0.003202516021702434,0.0034918886815837324,0.0038236428311143322,0.004230758616795283,0.004627417889169927,0.005007102052965812,0.005364859059043686,0.005868326411651026,0.006308785629756564,0.00658916496033346,0.0069037255261601704,0.007203649741435197,0.007435254542480202,0.007589182771687325,0.007573667006744722,0.006798486865307263,0.004432772284136327,0.0013557713184871312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005553957760378037,0.0006083459362877797,0.0006627996956848348,0.0007313562027057852,0.0008002339599973152,0.0008594943277295819,0.000941488434758192,0.0010316962296790522,0.0011306742473570774,0.001227892009864201,0.0013455189574759496,0.0014612468274992907,0.001559088391590746,0.0017220946987063779,0.001915647180546931,0.00207577667899439,0.0022661833947903998,0.0024913187463773134,0.0027548393277459504,0.0029937756747813737,0.0032699279620501953,0.0035877668772651694,0.0039788952031580005,0.00436343244743953,0.0047356301650979815,0.005091121080561811,0.005590381710735226,0.006036481225723478,0.0063371177992800065,0.0066813016780208345,0.007026726583747783,0.007330204704833282,0.007607817267275108,0.007844985655471731,0.007660290136315362,0.0068616399421636,0.004537569746663528,0.0013786316720025837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005687242031504336,0.0006188437629004728,0.0006820732433042154,0.0007455551493098511,0.0008000640266244419,0.0008757524025118091,0.0009590762229710892,0.001050589794970136,0.0011405579598875448,0.001249591419082069,0.001357002133897195,0.0014479892467288147,0.0015997767200342239,0.0017803228239588187,0.0019302379973863693,0.002108802125234621,0.0023203159552262487,0.0025684793425754804,0.002794760016109038,0.003057153292458592,0.0033602070689115193,0.0037340718403015005,0.00410448766516,0.0044663813384014095,0.004815880749786033,0.005305945864325673,0.005751190555213587,0.006064058375766929,0.0064269880321002615,0.006802245730339579,0.007152068697759167,0.0075020776357181684,0.007865897552500278,0.007936302587348648,0.007733325744751829,0.007025132372222076,0.00461374471620396,0.0013689910247211834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005785494572534966,0.0006368523733428777,0.0006953315956216011,0.00074541590292454,0.0008152321082473823,0.0008921330908573388,0.0009766641890591177,0.0010598179619957793,0.0011607612237937437,0.0012602991423671106,0.0013447296010378196,0.0014858471379701477,0.001653979223121077,0.0017940023145834039,0.0019610558916512977,0.0021592683307064264,0.002392332178148465,0.0026058786684627355,0.0028542540369168867,0.003142012845060882,0.0034978116093530853,0.0038526904654631877,0.004202169411243795,0.0045427991357309405,0.005019840006941029,0.005459145424034917,0.005777901653338385,0.006151234430101904,0.006545116969056436,0.006925365421020818,0.007321413487687556,0.0077581404862849535,0.007959050213648233,0.008014183525734964,0.007919857391129603,0.007144048240052797,0.004582696293905564,0.0013861415209176497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005953956102148494,0.0006492446289846077,0.000695217446123636,0.0007595765303705648,0.0008304984544293681,0.0009085142489339282,0.000985281683297562,0.0010786323300919776,0.0011707458703244522,0.001248936139742668,0.0013799491144747544,0.00153628810637646,0.0016667954232147952,0.001822742495168006,0.0020080703438292435,0.0022264237249282615,0.0024273299598901454,0.0026616530855360365,0.002933898413648689,0.003271213562882902,0.0036096194847071994,0.003945157916249775,0.004274742569393808,0.004735884405726309,0.005165308331410795,0.005484908129596289,0.005862065522748983,0.006265969784527425,0.006665253245974195,0.007090889089499064,0.007572784487910322,0.007851550777470795,0.008039405502315466,0.008209991384499793,0.008056519956850833,0.0070980044257676345,0.0046410297742616735,0.0014177734025245525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005574207782919061,0.0006069911058914357,0.0006491506920042189,0.0007084479393090759,0.0007738153591571317,0.0008457655230786898,0.000916563718929897,0.0010028086569359163,0.0010879438823967191,0.0011602212475710916,0.001281701053580775,0.0014268827925907335,0.0015482887502056564,0.0016935852989105882,0.0018665166118453924,0.002070647711440915,0.00225914283536946,0.002479557537308108,0.0027363042233825574,0.0030550280613465264,0.003376416487046091,0.0036969705217256565,0.004013917057103161,0.004457072179885224,0.004873613189905535,0.0051900643714569705,0.005565832165860207,0.005972972897478668,0.006382545814211965,0.006826007494621478,0.00733572365897453,0.007665417755124415,0.007933003330050786,0.008238324878906161,0.008354633037678971,0.0080070598389273,0.007190142422808438,0.004748179824368898,0.001411513712716056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005682839286526575,0.0006069131330610211,0.0006615233171230195,0.0007217403275679435,0.0007880551275014636,0.0008532873655216489,0.0009328990342493126,0.0010114946188132246,0.0010781908530589912,0.0011907065680902273,0.001325370837308798,0.0014381148765832685,0.0015732523149271649,0.0017343254355862425,0.0019247947872690074,0.002101212064790331,0.002308001412506394,0.0025494489086590744,0.0028497205552956983,0.003153863779567223,0.0034587842215788034,0.003761980221849981,0.004185708967862467,0.004587143672403288,0.00489732448240035,0.005267596011964026,0.0056725962178900136,0.00608555892510354,0.006537834329791992,0.007062981702363025,0.0074268279494508205,0.007747017267361822,0.008131688435103951,0.00838646465908835,0.008305950717402505,0.008113384737756968,0.007358001171687584,0.004727817077386398,0.0014236048985509508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005682182426620941,0.0006184952929726151,0.0006739448097520528,0.0007350338401692358,0.0007950874896654192,0.000868521047944798,0.0009410043910720312,0.0010024506999695426,0.0011065625308083749,0.001231344336989293,0.001335880274582174,0.0014613719644387124,0.001611158335979801,0.0017885767737657599,0.0019533277196032983,0.0021468815429402377,0.0023733730791824226,0.0026555255008973433,0.0029424497783700765,0.0032314082810871447,0.0035201357825641044,0.003923529271858184,0.0043082766181985754,0.004609789003338638,0.0049713735210719645,0.005370000664800617,0.005780883606713333,0.0062348840227083036,0.0067660016238206,0.007151986545977984,0.007507851069887439,0.007943315710376292,0.008280810199441463,0.008340188449653091,0.00841879576940685,0.00830483585529218,0.007327637681589366,0.004768253251730692,0.0014347319854925988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005790726850081473,0.0006301161407113176,0.0006863675823800264,0.000741612646507378,0.0008093039646211442,0.0008760882635108214,0.0009326112990996893,0.0010288655134702285,0.0011443882560412677,0.0012411756890795822,0.0013575460150922758,0.0014966361880466295,0.0016616467967640602,0.0018151997563983502,0.0019959876283945355,0.002207976127512612,0.002472491826930018,0.0027424244531971953,0.0030153511234460584,0.0032892136136006556,0.003671794678632462,0.0040388015113794196,0.004329848773207412,0.004680316758786912,0.005069285438249638,0.005473781438225717,0.0059239090528683536,0.006453592682575948,0.006852471473321214,0.007231859886288328,0.007700227346016164,0.008091740110969636,0.008237619866409696,0.008456031602099984,0.008619558804315142,0.00827218385026382,0.007391156184827691,0.004805665718830676,0.0014388936921339301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005899580967228812,0.0006417383979738511,0.0006925265802179004,0.0007548908935258447,0.000816373007236082,0.0008682917768483289,0.0009572168727749186,0.0010640870892605347,0.0011535845298973613,0.0012613601281181996,0.001390352467238315,0.0015436159166132835,0.001686478430115823,0.001855027311449431,0.0020530470645227505,0.0023005211665850234,0.002553846102715862,0.0028108769124007005,0.0030697375939585103,0.003431377111693612,0.0037800213650219516,0.00405930479724162,0.004396858810752996,0.004773671245659666,0.005168435247837833,0.0056103033907783095,0.00613274481437881,0.006537200104983515,0.00693073642278999,0.007419170917325885,0.007846713128230126,0.008051922508022835,0.008354476485982393,0.008659746754396125,0.00858741485871789,0.00834579153993839,0.0074502648712959085,0.00481999051579135,0.001442706296940599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006008450241586083,0.0006475092180325548,0.0007049403196723036,0.0007614992851432967,0.0008091228050925436,0.00089122670517644,0.0009900301272053047,0.0010726895891601251,0.001172392387004978,0.0012918840506749574,0.0014340667851260869,0.0015667711595559464,0.0017236470055362052,0.0019082902538286872,0.002139399898849925,0.002376620703124055,0.002618053306578716,0.0028619830212236186,0.0032028294057475926,0.003532838246519121,0.003799469471291256,0.00412283497618543,0.004485647706613305,0.004868134883136088,0.00529835829028058,0.00580904481424549,0.006213251692500588,0.006613492523003167,0.007112128013626595,0.007562760563339044,0.007810363587466257,0.008168460993137727,0.008557718413616605,0.008629198939347937,0.008665981437036813,0.008414695239709724,0.0074738319685482,0.0048332993921614,0.00146502676199034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006062572523178322,0.0006591271216169203,0.0007111232028950976,0.00075474876948603,0.0008305168594948398,0.0009218155531328098,0.0009980783526467307,0.0010902201262691091,0.001200799953215842,0.001332564784701562,0.001455656381143422,0.001601449109484815,0.001773346796489661,0.0019888259007903863,0.0022105349004274966,0.0024367916486191243,0.002666025082570106,0.0029864450438013557,0.003297825792733994,0.0035512524054358285,0.003859585139878857,0.00420709624721799,0.004575426694851864,0.004991451840729744,0.005486940172580668,0.005886287501627119,0.006287287473430853,0.0067883397380023025,0.007252076928875584,0.007529864160578298,0.007925593501177775,0.008369043180055658,0.008529222739750236,0.008710322148565763,0.00873994599004474,0.008443620914390465,0.007495987065921722,0.004908576798627717,0.0014503380413782019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006171431698997754,0.000664917340205573,0.0007048293096862668,0.0007747231683316869,0.0008590535665455312,0.0009293471349852978,0.001014425333043023,0.001116668324107395,0.0012386670405236666,0.0013526948517505466,0.001488006153740451,0.0016478122135580586,0.0018484307883379902,0.002055283570031735,0.0022668806773274985,0.002481779660456096,0.0027823086044903023,0.0030752906018320925,0.003315233200951645,0.00360804059455358,0.003939393948612646,0.0042922382026428785,0.004692201523217032,0.00516993460071416,0.005560817105832755,0.005957850944938808,0.006455152984490314,0.006924075481832714,0.007222547413896274,0.0076430160140629755,0.008121966969510841,0.008342793487170902,0.008611513873539561,0.008787099213721228,0.008772542308357528,0.008471064120452537,0.007614301153926806,0.004860295665878395,0.0014117606283134132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000578697587140159,0.0006225713591574145,0.0006590403447087056,0.0007234970350965819,0.0008013686994493008,0.0008661042348102332,0.0009445988545924433,0.0010390619830873138,0.001151929641019983,0.0012574387962781541,0.0013828723470708792,0.0015312509841193256,0.0017177983160232002,0.0019104927407614936,0.0021080147022014273,0.002309037574000472,0.0025903382448466405,0.002865324088606791,0.00309172307173744,0.003368797687535202,0.003683501657461119,0.004019983477052846,0.004402591472604411,0.004860745424480062,0.005240395736897746,0.00562975099606336,0.006118452342547986,0.006586246581534089,0.006897777978714714,0.0073330178545996105,0.007834035331754502,0.008098029021086472,0.008425296518587228,0.008689778715424451,0.00882243783045994,0.008803705223856206,0.008607336550585737,0.007541162904236787,0.004732212006605951,0.0014169447162445392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000583792271159872,0.0006170746791708259,0.0006765064926618214,0.0007484014665074257,0.0008079722769256947,0.000880343610691281,0.0009675627343473103,0.0010719133535844472,0.0011694392393373776,0.0012855929264295463,0.001423208418478178,0.0015964795131406528,0.001775738570767349,0.0019598170512172275,0.0021474932066022634,0.0024103213607623575,0.0026678461623215743,0.0028808169006546702,0.0031421801988353038,0.0034400387572958158,0.003759652584203521,0.004124080086364362,0.0045614349138910215,0.004927783172012978,0.0053065926961829435,0.005782933706629967,0.006244595495281974,0.0065630130393729,0.0070050984048247444,0.007517833337176788,0.007812400950125725,0.008180016321665762,0.008504119527397686,0.008727214774088388,0.008856439265109706,0.008948151937581778,0.00852697612944231,0.007344237199790493,0.004750442100547758,0.0014169115041244296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005786422712289185,0.0006334368318012262,0.0006998094688392964,0.000754589883477208,0.0008212769803074282,0.0009017646618103003,0.0009981880809398769,0.0010882518116358264,0.001195711655363002,0.0013232202785604663,0.0014840050532106963,0.0016505629676511202,0.001821859491431349,0.00199676834056306,0.0022419444115761022,0.0024826418986513,0.0026824370930212393,0.002928292054720255,0.0032093465276294697,0.0035118875189165677,0.0038576913884328656,0.004273521361487481,0.0046250763384783344,0.004991178071297786,0.0054523070620858816,0.005903919651981615,0.00622423616297943,0.006666827562769012,0.007183094192051459,0.007498446363041339,0.00789329490965554,0.00825867779091502,0.008543133628974298,0.008763429709219422,0.009004579980134653,0.008867103490180217,0.008306333888508433,0.007374107622918957,0.004751257562293776,0.001424132394992339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000593990882250206,0.0006552680527968091,0.0007056127945940516,0.0007670325066718164,0.0008412765790554722,0.0009303362675814608,0.0010134412795523295,0.001112776766801965,0.0012308204990773841,0.0013798952837165146,0.0015344863626040595,0.0016936782253244576,0.0018564319069379054,0.002084817760715757,0.0023093922176447013,0.002496370401716075,0.002727061750956855,0.0029915417118956955,0.0032770465745843025,0.0036040926174115973,0.003998073418678527,0.0043338214981512024,0.004685639632745431,0.005129459821949428,0.005568014134038124,0.005886231921173851,0.006324284091728,0.006837578490535012,0.007165865645547803,0.007577783823794398,0.007971214403602933,0.008298822975770254,0.008581050792563355,0.008912750647654732,0.008925520335076154,0.008639799256780434,0.008342171960168454,0.0073768728006696205,0.004776388474837023,0.001437175762177334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006144706092535979,0.0006607145404598502,0.000717261042963574,0.0007857237812731455,0.0008679554347547913,0.0009445850100227304,0.0010363456032537743,0.0011455473123556936,0.0012836682825548285,0.0014270180767864682,0.0015747869819641713,0.0017260162611640317,0.0019384962677013173,0.0021476994418030693,0.002322298738389905,0.002538279670762117,0.0027865616833227247,0.003055258789097126,0.003363660022387277,0.0037357902318202463,0.004055109548297964,0.004391553382343122,0.004816593231931315,0.005239837237938638,0.00555278941773879,0.005982333008987456,0.006487521946758307,0.006822396909970524,0.007243277548238142,0.007654488365020473,0.008012097539542073,0.008337997572254063,0.00872987236563788,0.008836927446486786,0.008698861975347638,0.008679277279462771,0.008347074552897571,0.007417242499035859,0.00482013443884427,0.0014498376929155121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006195867508837216,0.0006716314420824321,0.0007347492243076625,0.0008106599957282135,0.0008812755515021364,0.0009659881704356943,0.0010669480359609684,0.0011948462552454076,0.0013276646561630467,0.001464687649326335,0.0016050305102225104,0.0018024962655481536,0.00199710848883225,0.0021598248471839387,0.0023616293213264417,0.0025942024070016445,0.002846469871912477,0.0031365345353163987,0.003487069419433303,0.0037896569994372298,0.0041100348458730784,0.004515337853058493,0.004921648789340705,0.0052268662951604206,0.005644831160573516,0.006137918650508251,0.006474261081938132,0.0068975939201814385,0.007318383478337576,0.007695762619039509,0.008052135026954232,0.008485074885462462,0.008657935724248389,0.008614610756726038,0.008740807744104073,0.008686253992399862,0.008394224061764155,0.007485888548643516,0.004862840283585301,0.0014676956071440483,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006298308778706074,0.0006880142366569308,0.0007580824801512454,0.000823122484750971,0.0009012897884943527,0.0009945827444317878,0.0011129605416379806,0.001235936497324841,0.00136287883108277,0.0014929713435336278,0.001676309469691356,0.0018571243498164691,0.0020084935975780704,0.002196713373627618,0.0024141502337941267,0.0026504808246518297,0.0029226687507824256,0.003252064608696731,0.0035378746865877553,0.0038418207051934272,0.004226851739733722,0.004615127293949722,0.004910725791778731,0.005314792910519783,0.005792730991020234,0.006126443403330933,0.006547022053205481,0.006970794047714474,0.007359744230496734,0.007736312375022869,0.00819650378875375,0.008417376888070371,0.008442138266203325,0.008658279535222912,0.008749702845603946,0.00873684926244761,0.008473435178810662,0.007553151488649268,0.0049226808622040985,0.0014867435632127668,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005915648713486488,0.0006451988538337949,0.0007098742765469235,0.0007697536739420807,0.000841852997471193,0.0009280270138206093,0.0010375554617126637,0.0011513530403900185,0.0012688626565662553,0.0013893317560146334,0.0015594142882583706,0.0017272264134202964,0.0018678095489623736,0.0020430752695252685,0.0022460084212722886,0.002466980303395927,0.002721866448019944,0.0030307340045148956,0.003299925944864779,0.003587338092975567,0.0039519039297023495,0.004321469580349069,0.004606052868025401,0.0049945286464336824,0.005455058880690394,0.005782902046149341,0.0061966055543946075,0.006618075253937705,0.007011975793577874,0.00740049619371641,0.007877218627898253,0.008133218132568232,0.008209506354409035,0.008486968739329082,0.00866890185642094,0.00880218295123808,0.008821016951899352,0.008551207892059987,0.007646939566383293,0.004987732806405021,0.0015175747483232582,,,,,,,,,,,,,,,,,,,,,,,,,,
